demvote,repvote,vote,demvoteshare,lagdemvoteshare,realada
36085,9698,.6083172,.78817463,.65081805,9.1599998
82743,47075,.67850465,.63737696,.78817463,18.540001
39201,33314,.71416086,.5405916,.63737696,43.900002
93690,59172,.70588237,.61290574,.5405916,70.269997
63857,22798,.70887727,.73691076,.61290574,70.949997
105210,71703,.70239598,.59469908,.73691076,55.169998
69368,33819,.7241379,.67225522,.59469908,81.779999
135794,0,.7593261,1,.67225522,70.93
86297,0,.70728791,1,1,66.760002
104174,70042,.68594217,.59795886,1,62.93
63974,40112,.73828572,.61462635,,56.400002
113946,63974,.71494251,.64043391,.61462635,48.959999
67435,0,.75408053,1,.64043391,62.400002
113499,44043,.75260115,.72043645,1,32.810001
67427,0,.70316029,1,.72043645,31.35
98975,73192,.7215569,.57487786,1,53.150002
69782,69438,.65420562,.50123543,,32.150002
120451,126641,.45671982,.48747429,.50123543,-.44999999
47651,101735,.50435728,.31897902,.48747429,77.910004
86490,194944,.4106113,.30731896,.31897902,
62158,147856,.43344709,.29597074,.30731896,
55237,150209,.47951582,.26886383,.29597074,
66604,35209,.70212764,.65417969,,61.25
105516,60283,.68581909,.63640916,.65417969,44.02
64165,0,.72462076,1,.63640916,48
105085,0,.75029171,1,1,53.639999
62822,0,.6736353,1,1,31.35
87022,66853,.65147197,.56553698,1,38.470001
122457,0,.66361135,1,,
64064,34609,.67480469,.64925563,,
107381,37853,.6499536,.73936546,,
555446,75472,.63636363,.88037747,,-13.61
1436831,,.63207549,,.88037747,-.87
870860,680569,.55825245,.56132764,,12.54
1690674,826991,.65109032,.67152458,.56132764,9.6599998
32121,16064,.65333331,.66661823,,37.990002
50720,0,.63541669,1,.66661823,43.16
34970,0,.56441718,1,1,35.889999
66106,34360,.66666669,.65799373,1,40.02
62210,0,.6769231,1,.65799373,53.18
75726,0,.63503647,1,1,28.639999
41214,7263,.73714286,.85017639,1,58.799999
66248,0,.78475338,1,.85017639,
53240,0,.73459715,1,1,54.849998
84574,0,.75193799,1,1,33.330002
57736,24085,.7227723,.70563793,1,34.689999
72072,0,.78701299,1,.70563793,25.49
27829,0,.69111967,1,1,18.969999
81456,42286,.70294785,.65827286,1,22.1
70723,16937,.65146577,.80678761,.65827286,38.849998
118886,26089,.72268909,.82004482,.80678761,20.940001
44090,0,.6883117,1,.82004482,22
118565,0,.64105958,1,1,24.690001
48342,0,.63244611,1,1,46.700001
112180,0,.61719668,1,1,34.130001
64315,0,.73888254,1,1,42.91
117288,0,.70818913,1,1,36.349998
85323,0,.67261904,1,1,38.919998
128524,83088,.68465906,.60735685,1,
38020,29124,.60606062,.56624568,,
54586,31527,.5925926,.63388801,.56624568,33.75
41226,0,.51111114,1,.63388801,
57518,48191,.64999998,.54411638,1,
49231,0,.6510067,1,.54411638,73.639999
55103,50266,.60103625,.52295268,1,58.650002
38941,12239,.70555556,.7608636,.52295268,49.560001
55877,0,.77499998,1,.7608636,
45999,0,.71120691,1,1,51.580002
79519,36664,.72335023,.68442887,1,33.330002
51311,35770,.74267781,.58923304,.68442887,42.669998
65860,50904,.75395036,.5640437,.58923304,32.200001
21024,0,.70261943,1,.5640437,38.560001
75871,47436,.67996287,.61530167,1,52.799999
56502,18312,.65985858,.75523299,.61530167,43.48
79016,51900,.72142857,.60356259,.75523299,37.18
36441,0,.69278997,1,.60356259,52.400002
99670,52110,.71305418,.65667415,1,55.080002
49571,17561,.67745537,.73841089,.65667415,59.290001
93042,56700,.68764043,.62134874,.73841089,60.41
57644,0,.72204471,1,.62134874,68.389999
92184,59907,.72696245,.60611081,1,61.400002
77057,39624,.67369592,.66040742,.60611081,80.18
126894,79684,.6635071,.61426675,.66040742,62.93
44599,61899,.71631205,.41877782,,9.5200005
64877,74168,.66666669,.46658996,.41877782,26.040001
49935,62363,.71900827,.44466507,.46658996,30.17
80347,95041,.67910451,.45811,.44466507,38.810001
71500,72073,.62589926,.4980045,.45811,58.970001
84912,111598,.66272187,.43210015,.4980045,23.98
73121,67059,.74712646,.52162218,.43210015,68.040001
115421,114263,.75845408,.50252086,.52162218,67.330002
91544,94579,.48387095,.4918468,.50252086,6.0300002
117892,101168,.72053874,.53817219,.4918468,64.57
46240,66577,.74269009,.40986732,.53817219,29.120001
55366,70318,.73941368,.44051749,.40986732,28.66
50102,49891,.72484279,.50105506,.44051749,67.529999
86810,51634,.69452447,.62704057,.50105506,80.720001
75571,28813,.67134601,.72397113,.62704057,73.519997
80496,58019,.71986061,.58113563,.72397113,50.98
37346,17785,.66049385,.6774047,.58113563,47.09
85873,46681,.70291775,.64783406,.6774047,70.269997
92849,45900,.68814731,.66918683,.64783406,64.330002
145680,68185,.66590124,.68117738,.66918683,55.169998
81943,29348,.71786493,.73629493,.68117738,68.389999
131981,57387,.72298849,.69695514,.73629493,37.580002
84750,55188,.68374163,.60562533,.69695514,64.699997
148066,132689,.66819853,.52738512,.60562533,53.150002
33116,29304,.68354428,.5305351,,61.220001
45538,31062,.65517241,.59449089,.5305351,57.900002
35529,0,.58181816,1,.59449089,35.889999
55670,43981,.72972971,.55864966,1,40.02
49496,0,.6510067,1,.55864966,44.66
51675,40129,.67231637,.56288397,1,11.55
19310,0,.69655174,1,.56288397,40.32
48743,0,.77391303,1,1,
57956,51637,.7121951,.5288294,1,51.599998
88337,54937,.68328446,.61655986,.5288294,29.25
56902,66801,.71190476,.45998883,.61655986,16.120001
55971,103793,.70958906,.35033551,.45998883,13.02
41659,83037,.61435723,.33408448,.35033551,14.28
39332,110902,.63163263,.26180491,.33408448,22.1
59539,63845,.61947626,.48255041,.26180491,11.3
77009,97493,.68637872,.44130728,.48255041,15.53
32212,62087,.65910929,.34159428,.44130728,11
62138,126049,.67001253,.33019283,.34159428,23.01
61937,74109,.61795169,.45526513,.33019283,12.75
93640,108398,.63354039,.46347716,.45526513,4.4899998
53906,67626,.53340638,.44355395,.46347716,
50575,145609,.48714954,.25779369,.44355395,2.78
44979,101680,.48152426,.30669102,.25779369,2.8199999
86890,139634,.52181989,.38357967,.30669102,9.1099997
26444,25240,.59748429,.5116477,,77.379997
47518,24240,.61886793,.66219795,.5116477,60.279999
33920,19670,.4642857,.63295388,.66219795,83.940002
78431,63058,.69629627,.55432576,.63295388,73.629997
63640,40679,.68421054,.61005187,.55432576,83.860001
59402,46821,.60897434,.55921978,.61005187,43.650002
34919,13631,.69078946,.71923792,.55921978,58.799999
63555,51125,.76704544,.55419427,.71923792,
0,59326,.56730771,0,.55419427,15.8
53916,61137,.71913582,.46861881,0,9.6599998
21452,65596,.75534439,.24643874,.46861881,22.620001
30575,86391,.75621891,.26140076,.24643874,18.77
11977,49266,.6723842,.19556521,.26140076,14.28
39301,109264,.67576075,.26453739,.19556521,18.190001
28706,66709,.66496599,.30085418,.26453739,14.72
49128,100204,.75330091,.3289851,.30085418,15.53
15714,59743,.70436329,.20825106,.3289851,23.709999
54027,112093,.68360865,.32522875,.20825106,12.6
28285,52928,.64665127,.34828168,.32522875,23.950001
39783,125164,.56815577,.24118656,.34828168,9.4300003
0,56760,.60242289,0,.24118656,.38
0,104467,.53509784,0,0,2.78
0,64660,.52218431,0,0,11.12
95760,115255,.52734011,.45380661,0,16.200001
43176,35368,.66386557,.54970461,,37.990002
60659,39251,.64102566,.60713643,.54970461,54.290001
39762,0,.69999999,1,.60713643,54.459999
68554,53297,.72388059,.56260514,1,61.09
59434,38145,.63358778,.60908598,.56260514,44.66
69468,62313,.66111112,.52714729,.60908598,48.830002
29199,0,.72189349,1,.52714729,49.560001
74500,61795,.77227724,.54660845,1,
53454,0,.72463769,1,.54660845,54.84
93322,38869,.73432833,.70596331,1,25.9
58182,31266,.75824177,.65045613,.70596331,12.8
78536,58905,.7758621,.57141608,.65045613,20.530001
44322,23971,.69281048,.64899772,.57141608,
76185,68012,.67913383,.52833968,.64899772,41.639999
63010,21039,.68298757,.74968171,.52833968,52.779999
90695,0,.71589208,1,.74968171,42.59
47436,52092,.65645164,.47660959,1,5
72473,105376,.65239292,.40749738,.47660959,23.01
49839,68418,.58930606,.4214465,.40749738,18.9
49657,126525,.58123571,.28185058,.4214465,7.98
26315,75906,.57173681,.25743243,.28185058,-3.49
45339,128898,.53863901,.26021454,.25743243,18.52
0,76859,.46537843,0,.26021454,7.9699998
135613,87816,.68866169,.60696238,0,
20596,30070,.75833333,.40650535,,9.5200005
39788,26007,.60240966,.60472679,.40650535,64.339996
34767,27190,.45512819,.56114727,.60472679,67.230003
53238,38290,.75630254,.58165807,.56114727,61.09
44353,29115,.67910451,.60370499,.58165807,63.41
77564,70450,.63978493,.52403152,.60370499,58.650002
56756,29505,.69540232,.65795666,.52403152,64.419998
82746,64687,.77499998,.56124479,.65795666,60.110001
70195,52640,.75555557,.57145762,.56124479,64.599998
100929,43921,.75634515,.69678289,.57145762,64.57
65522,29541,.74058574,.6892482,.69678289,49.700001
82594,50699,.80272108,.61964244,.6892482,40.860001
50672,16648,.70569623,.75270349,.61964244,59.599998
94840,58286,.68930233,.6193592,.75270349,61.18
71221,22982,.69316375,.75603747,.6193592,68.330002
110450,40381,.70580387,.7322765,.75603747,57.470001
51559,15861,.69859618,.76474339,.7322765,71.529999
117665,0,.69499999,1,.76474339,70.269997
82463,21436,.69476372,.79368424,1,
122679,43890,.67379075,.73650557,.79368424,
90619,23209,.71855009,.79610467,.73650557,
96946,68165,.72519952,.58715653,.79610467,
61330,59377,.64844722,.50808984,.58715653,
33408,30127,.60447758,.52582043,,76.169998
52328,34127,.60089684,.60526288,.52582043,52.27
37727,24627,.46923077,.60504538,.60526288,
35556,78584,.62015504,.31151217,.60504538,-4.6999998
32128,56182,.57251906,.36380932,.31151217,-27.92
31632,80067,.61445785,.28318965,.36380932,14.51
16311,34728,.49390244,.31957915,.28318965,20.49
32163,81903,.58378381,.28196833,.31957915,16.84
0,54306,.67816091,0,,
0,60309,.63745022,0,0,20.040001
0,46928,.71515149,0,0,17.16
26360,27364,.74842769,.49065596,,-5.5799999
27024,29700,.62551439,.47641209,.49065596,2.3599999
27122,36005,.75159234,.42964184,.47641209,-2.05
30162,47164,.60839158,.39006284,.42964184,-2.1199999
28184,35221,.65517241,.44450754,.39006284,12.28
33961,42731,.69662923,.44282323,.44450754,23.98
32328,31610,.74850297,.50561482,.44282323,47.16
42219,36508,.75576037,.53627092,.50561482,60.110001
29653,33674,.68811882,.46825209,.53627092,6.0300002
36013,40762,.7275542,.46907195,.46825209,14.56
28025,69940,.74137932,.28607157,.46907195,20.709999
31250,87078,.79742765,.26409641,.28607157,6.3000002
24923,79594,0,.23845881,.26409641,
36139,86326,.58762884,.29509655,.23845881,
52853,59570,.54235947,.47012621,.29509655,11.3
72993,85919,.59215689,.45932969,.47012621,15.53
46093,80202,.5564388,.364963,.45932969,4.5799999
97743,91143,.70498085,.51747084,.364963,33.419998
89503,39656,.68354428,.69296759,.51747084,46.700001
96673,68865,.67323291,.58399278,.69296759,28.959999
88113,43764,.73129255,.6681453,.58399278,48
96128,94588,.6892857,.50403744,.6681453,41.439999
67518,88920,.59863943,.43159589,.50403744,21.23
112771,120084,.58988762,.4842971,.43159589,28.68
69211,62760,.76865673,.524441,,22.84
99157,76235,.65163934,.56534505,.524441,32.029999
96498,99497,.76243097,.4923493,.56534505,-2.79
60121,95811,.69387758,.38555908,.4923493,12.7
52540,67179,.6418919,.43886101,.38555908,2.05
74224,103103,.72395831,.41857135,.43886101,14.51
87667,56165,.75460124,.60950971,.41857135,73.040001
126452,89262,.6962617,.58620209,.60950971,67.330002
85383,79075,.70616114,.51917815,.58620209,71.120003
143132,74067,.73130196,.65899014,.51917815,77.739998
79963,35476,.6981982,.6926862,.65899014,59.75
86025,59635,.72019464,.59058768,.6926862,65.260002
87224,40177,.65415984,.68464142,.59058768,72.489998
123346,64119,.68955511,.65796816,.68464142,62.77
103222,30639,.68241042,.77111334,.65796816,53.689999
139196,35258,.72369313,.79789513,.77111334,64.239998
98601,49886,.70340359,.66403794,.79789513,83
121017,89961,.72089946,.57360011,.66403794,80.25
83318,75062,.70147419,.52606392,.57360011,80.650002
105571,111517,.55839413,.48630509,.52606392,18.469999
68200,96745,.58400929,.41347116,.48630509,27.52
63114,157956,.55054814,.28549328,.41347116,
39785,115398,.5494253,.25637475,.28549328,
88658,165443,.51830441,.34890851,.25637475,
24347,13761,.82352942,.63889474,,
32138,13131,.61354584,.70993394,.63889474,71.419998
27646,14430,.49681529,.65704912,.70993394,70.07
60659,24879,.74468082,.7091468,.65704912,61.09
45531,0,.63358778,1,.7091468,74.309998
48397,20990,.63387978,.69749379,1,73.68
49649,9470,.75147927,.8398146,.69749379,78.129997
57154,14026,.76754385,.80295026,.8398146,74.540001
41446,0,.73913044,1,.80295026,67.849998
56295,0,.74418604,1,1,69.510002
56980,0,.72511846,1,1,71.669998
63269,14604,.80845773,.81246388,1,53.060001
52374,0,.74100721,1,.81246388,37.799999
93093,40442,.71455222,.69714308,1,100.45
93218,17967,.71191138,.83840448,.69714308,89.07
107014,36447,.70074981,.74594492,.83840448,109.38
91189,0,.70636892,1,.74594492,88.540001
102293,32074,.73656619,.76129556,1,90.529999
110042,38259,.70581114,.74201792,.76129556,85.5
133189,59493,.70328283,.69123739,.74201792,81.389999
100161,26452,.73059869,.79107988,.69123739,
133779,49733,.74595845,.72899318,.79107988,81.110001
82545,35841,.70800453,.69725305,.72899318,90.489998
163354,58869,.65885663,.73509043,.69725305,87.400002
31453,23499,.76190478,.57237226,,38.849998
38486,21084,.65217394,.64606345,.57237226,37.169998
34769,25287,.62732917,.57894301,.64606345,37.110001
54215,44974,.71428573,.54658276,.57894301,18.950001
40029,29921,.62222224,.57225162,.54658276,53.18
44260,37957,.72282606,.53833151,.57225162,36.400002
45646,18094,.75903612,.71612799,.53833151,73.040001
48145,25394,.74248928,.65468663,.71612799,
35077,13425,.74879229,.72320729,.65468663,61.34
57229,16372,.73214287,.77755737,.72320729,71.690002
57572,19930,.72295517,.74284536,.77755737,66.25
60651,31813,.7965517,.65594178,.74284536,37.950001
54936,23491,.73024052,.70047307,.65594178,83.389999
59877,87534,.66034156,.40619084,.70047307,14.01
44059,61208,.57685953,.41854522,.40619084,11.3
69855,95158,.64223266,.42333028,.41854522,10.12
43663,71374,.58828598,.37955615,.42333028,5
47375,120985,.61408448,.28139105,.37955615,9.5
47947,75617,.56203473,.38803372,.28139105,3.05
58312,114430,.55407208,.337567,.38803372,7.98
65075,64651,.72523963,.50163424,.337567,
128624,59688,.74175197,.68303668,.50163424,53.639999
85601,59846,.70837986,.5885374,.68303668,75.019997
136902,45166,.67657995,.75192785,.5885374,
40929,29406,.6898734,.58191514,,54.150002
45902,30997,.676,.59691286,.58191514,52.27
54152,40031,.5869565,.57496578,.59691286,
67366,68405,.64539009,.49617371,.57496578,4
60850,52420,.67132866,.53721195,.49617371,63.41
88227,67072,.66847825,.56811053,.53721195,87.230003
96919,32072,.7764706,.7513625,.56811053,49.560001
120773,73433,.75324672,.62188089,.7513625,
85612,58332,.72185433,.59475905,.62188089,64.610001
131712,84318,.75133687,.60969311,.59475905,62.709999
55676,47703,.74561405,.538562,.60969311,71.669998
79870,89073,.80327868,.472763,.538562,24.6
52979,84314,.71544713,.38588274,.472763,21.940001
53049,90016,.72818458,.37080348,.38588274,2.5599999
45211,40805,.70519263,.52561152,.37080348,92.660004
77836,57057,.71901411,.57702029,.52561152,85.879997
64868,19160,.70075047,.77198076,.57702029,78.970001
106035,25693,.71193415,.80495417,.77198076,77.129997
83937,21533,.69115961,.7958377,.80495417,74.43
116310,44839,.67660552,.72175437,.7958377,93.43
82098,18102,.71786493,.8193413,.72175437,88.779999
128437,34909,.74039578,.78628802,.8193413,87.209999
84747,20314,.69535673,.80664569,.78628802,85.330002
118312,97982,.65201122,.54699624,.80664569,71.639999
40198,55667,.80000001,.41931883,,1.53
48304,59856,.66396761,.44659764,.41931883,8.9099998
43540,70707,.73758864,.38110411,.44659764,17.16
69050,94603,.68531471,.42192933,.38110411,21.41
65760,69658,.66666669,.48560753,.42192933,44.66
84837,100580,.69518715,.45754704,.48560753,11.55
78987,74683,.77272725,.51400405,.45754704,73.040001
106098,115088,.74678111,.47967774,.51400405,
68116,106212,.73786408,.3907347,.47967774,58.099998
112410,134521,.73898304,.45522839,.3907347,43.119999
29637,72360,.71343285,.29056737,.45522839,49.700001
63597,71714,.79746836,.47000614,.29056737,25.49
59267,55511,.65544873,.51636201,.47000614,14.28
107283,58259,.68026567,.64807117,.51636201,22.1
90882,32416,.64226973,.73709226,.64807117,32.040001
126801,52203,.72418773,.70836967,.73709226,26.33
126196,14545,.73208189,.89665413,.70836967,21.58
146101,62913,.69594592,.69900101,.89665413,29.76
102596,35321,.67114913,.74389666,.69900101,22.450001
123383,66056,.69286579,.65130728,.74389666,7.98
102975,39600,.72869956,.72225147,.65130728,43.02
166753,54528,.66945106,.75358027,.72225147,30.25
106502,56479,.68085104,.65346265,.75358027,26.290001
106224,125564,.52306271,.45828083,.65346265,
63652,60277,.76712328,.51361668,,61.09
49221,41027,.6413793,.5453971,.51361668,73.639999
70512,48949,.61581922,.59025121,.5453971,72.779999
72692,26144,.76300579,.73548102,.59025121,73.040001
81474,44779,.78070176,.64532328,.73548102,
57958,24825,.75688076,.70011961,.64532328,71.120003
99564,25706,.75623268,.79479522,.70011961,73.620003
61959,19584,.74663675,.75983226,.79479522,84.82
81048,20745,.75373137,.79620409,.75983226,81.529999
60390,42566,.66080844,.58656126,.79620409,102.22
83749,20876,.66360855,.80046833,.58656126,100.45
43252,0,.66973245,1,.80046833,104.63
94991,0,.62889516,1,1,115.87
51996,0,.5797357,1,1,100
97104,12650,.57814664,.88474226,1,90.529999
103496,14203,.62301099,.87932777,.88474226,90.349998
139488,0,.58981234,1,.87932777,102.36
79226,12170,.72975928,.86684316,1,
117650,0,.74166667,1,.86684316,85.230003
59628,10529,.68786126,.8499223,1,90.489998
152689,26304,.67149758,.85304451,.8499223,96.839996
59568,71050,.71302426,.45604742,,71.82
70109,109167,.72169811,.39106742,.45604742,76.32
60453,104647,.71333331,.36615992,.39106742,91.309998
77551,137287,.69002962,.36097431,.36615992,86.050003
54112,104675,.69191051,.34078357,.36097431,87.089996
100343,111274,.73304784,.47417268,.34078357,64.239998
81851,77807,.67990273,.51266456,.47417268,89.599998
148301,101659,.66238767,.59329891,.51266456,101.07
121761,48910,.7137931,.71342522,.59329891,84.529999
181947,70715,.70588237,.72012013,.71342522,83.550003
82825,92917,.66114789,.47128746,.72012013,
102478,172619,.70059174,.37251589,.47128746,75.699997
39343,130059,.58924484,.23224637,.37251589,102.17
77042,203377,.58208954,.27473888,.23224637,58.040001
388107,308792,.7368421,.55690569,,80.870003
683143,301250,.72727275,.69397384,.55690569,91.279999
51041,61205,.6111111,.45472443,,-5.5799999
77949,68423,.56578946,.53254038,.45472443,39.389999
64481,72367,.65648854,.471187,.53254038,
85647,121442,.61481482,.4135758,.471187,-2.1199999
55391,79151,.63768119,.41170043,.4135758,-8.1700001
86123,114896,.64367819,.42843214,.41170043,-.5
71190,74853,.6069364,.48745918,.42843214,3.23
75934,133964,.59047621,.36176619,.48745918,2.4200001
46949,102585,.59500003,.31396872,.36176619,2.78
71998,125377,.6242938,.36477771,.31396872,8.6199999
46286,106259,.73239434,.30342522,.36477771,5.7800002
63451,92513,.74747473,.40683106,.30342522,8.3299999
53598,67386,.68320608,.44301724,.40683106,6.0900002
91684,73786,.67835671,.55408233,.44301724,29.91
88159,41697,.64921468,.67889816,.55408233,37.220001
100945,84374,.67521942,.54470938,.67889816,31.52
73886,49404,.65276593,.59928626,.54470938,38
115381,82293,.66197181,.58369333,.59928626,38.619999
76379,64704,.67436492,.54137635,.58369333,51.549999
113919,103098,.66284984,.52493125,.54137635,39.439999
61663,78919,.54871219,.43862656,.52493125,
93101,103458,.51282054,.47365421,.43862656,7.8699999
59521,75618,.49771166,.4404428,.47365421,6.0599999
106619,119211,.5237624,.47212061,.4404428,1.08
32559,19029,.64999998,.63113517,,68.169998
43801,18236,.63865548,.7060464,.63113517,54.290001
36552,18687,.5597015,.66170639,.7060464,50.119999
92407,60550,.73426574,.60413712,.66170639,40.02
67872,37030,.69852942,.64700389,.60413712,58.970001
83976,55416,.63372093,.60244489,.64700389,43.650002
75492,19996,.72500002,.79059148,.60244489,68.040001
79732,60253,.75688076,.56957531,.79059148,67.330002
65968,50481,.77040815,.56649691,.56957531,33.700001
90466,56843,.76300579,.61412406,.56649691,64.57
62324,53919,.73835921,.53615272,.61412406,42.669998
77192,63437,.80423278,.54890525,.53615272,37.950001
87131,35989,.70284235,.70769167,.54890525,21.08
105110,42632,.65497899,.71144295,.70769167,26.01
78046,54110,.65050507,.59055966,.71144295,37.220001
102402,87341,.70015335,.53968787,.59055966,26.360001
72583,59853,.69394433,.54806095,.53968787,56.650002
101516,86544,.71210194,.53980643,.54806095,55.080002
111895,42298,.70200235,.72568142,.53980643,70.949997
148124,51889,.67840374,.74057186,.72568142,68.720001
114543,41795,.72361261,.73266256,.74057186,77.910004
136009,73659,.75029171,.64868742,.73266256,92.300003
90820,57331,.6837315,.61302322,.64868742,90.489998
118542,87657,.6442495,.57489127,.61302322,91.800003
38699,6835,.6163522,.84989238,,69.300003
57300,11007,.64944649,.83885986,.84989238,64.339996
46404,9639,.54477614,.82800704,.83885986,50.119999
73185,20735,.69291341,.77922702,.82800704,29.49
52662,10554,.68493152,.83304858,.77922702,73.639999
60620,18182,.65240639,.76926982,.83304858,58.650002
43868,4398,.75568181,.90887994,.76926982,64.419998
56138,18799,.78723407,.74913591,.90887994,
56010,0,.76855898,1,.74913591,64.610001
62952,16706,.75,.79027843,1,64.57
43049,12697,.75483871,.7722348,.79027843,71.82
85981,39740,.82816231,.68390322,.7722348,37.950001
112458,0,.24626866,1,.68390322,57.619999
101732,0,.375,1,1,
151271,31732,.70215726,.82660395,,25.030001
121670,26335,.71242601,.82206684,,29
137964,39454,.65804935,.77762121,.82206684,49.93
114008,31913,.71712708,.78129947,.77762121,54.650002
107641,26261,.68072975,.80387896,,21.23
155934,51725,.67627281,.75091374,.80387896,23.790001
36559,20230,.58653843,.64376903,,61.060001
53419,20716,.65416664,.72056383,.64376903,57.900002
43838,20527,.59375,.68108445,.72056383,
67024,46446,.67375886,.59067595,.68108445,29.49
43915,0,.66423357,1,.59067595,42.959999
57416,36534,.66863906,.61113358,1,36.580002
43837,15359,.66666669,.74053991,.61113358,40.32
54181,35028,.73170733,.60734904,.74053991,52.900002
66000,0,.72020727,1,.60734904,58.099998
98419,0,.69631904,1,1,38.23
36719,36355,.74056602,.50249064,1,34.77
67352,58253,.78787881,.53622067,.50249064,18.77
67743,37081,.70639032,.64625466,.53622067,26.91
85578,34484,.64506483,.71278173,.64625466,33.82
116425,34170,.708628,.77310002,,26.360001
62993,41421,.68667918,.60330033,.77310002,49.209999
74245,71339,.68211919,.5099805,.60330033,38.619999
84205,44351,.69367087,.65500635,.5099805,34.049999
109447,60844,.69987994,.64270574,.65500635,34.130001
94984,29697,.72789896,.76181614,.64270574,53.099998
100879,36232,.67818832,.73574692,,31.35
140841,58235,.69752419,.70747352,.73574692,48.25
47173,43508,.62162161,.52020818,,68.169998
95248,45985,.68325794,.67440331,.52020818,64.339996
72877,51008,.68047339,.58826333,.67440331,10.33
128627,77425,.65957445,.62424535,.58826333,40.02
72380,37223,.63448274,.6603834,.62424535,58.970001
110416,62812,.67204303,.63740271,.6603834,36.580002
79917,17137,.71597636,.82342821,.63740271,29.120001
125286,62971,.74666667,.66550511,.82342821,16.84
90392,40825,.67136151,.68887413,.66550511,15.79
130014,53596,.70299727,.70809871,.68887413,9.6599998
96464,42088,.71145374,.69622958,.70809871,4.0500002
86420,30931,.76010102,.73642319,.69622958,18.77
62034,22801,.66787004,.73123121,.73642319,14.28
69710,45711,.6496945,.6039629,.73123121,6.4699998
52107,48705,.60238749,.516873,.6039629,11.3
74752,78651,.62727273,.48729163,.516873,10.12
17978,71451,.61191338,.20103098,.48729163,16
36815,90053,.62040818,.29018348,.20103098,4.4400001
42453,98979,.59085441,.30016544,.29018348,8.8100004
39089,135167,.55074257,.2243194,.30016544,2.74
45256,108774,.58419245,.2938129,.2243194,2.1300001
53668,139182,.54441625,.27828881,.2938129,2.78
50086,114608,.51816958,.3041155,.27828881,2.8199999
107579,123237,.53110045,.4660812,.3041155,
30408,15912,.58385092,.65647668,,68.169998
47857,17100,.62307692,.73674893,.65647668,37.169998
38166,18743,.52307695,.67064965,.73674893,
98823,57261,.69999999,.63313985,.67064965,40.02
62119,27492,.66666669,.69320732,.63313985,22.5
86770,39153,.56172842,.68907189,.69320732,48.830002
54967,27425,.68874174,.66714001,.68907189,50.299999
68192,67116,.75454545,.50397611,.66714001,67.330002
56508,48985,.75,.53565639,.50397611,58.09
75879,58041,.72136223,.56659949,.53565639,60.459999
48755,51474,.72261071,.48643607,.56659949,5.7800002
64599,79992,.65879267,.44677055,.48643607,6.3000002
45742,81959,.58596492,.35819611,.44677055,8.0699997
42663,113567,.57367831,.27307814,.35819611,2.5599999
76392,63731,.64175469,.54517817,.27307814,19.360001
137498,55953,.70631719,.71076399,.54517817,15.53
103512,36031,.70739549,.74179286,.71076399,5
111694,60980,.67250001,.64684898,.74179286,19.629999
102811,33519,.68129331,.75413334,.64684898,41.849998
96994,67601,.66860467,.58928883,.75413334,34.130001
,,.70715833,,.58928883,32.709999
122887,45239,.68482041,.73092204,,47.540001
110100,27540,.67266589,.79991281,.73092204,49.23
134734,64068,.70912218,.67772961,.79991281,28.68
26585,7204,.6736111,.78679454,,61.060001
39380,10236,.64377683,.79369557,.78679454,57.900002
28733,14078,.60305345,.67115927,.79369557,57.060001
24954,30240,.6802721,.45211437,,-8.4700003
42417,30687,.64285713,.58022815,.45211437,49.150002
32401,38285,.73885351,.4583793,.58022815,-2.79
0,24144,.7034483,0,,-.38999999
9806,54439,.64285713,.15263444,0,8.8000002
18260,33308,.72847682,.35409555,.15263444,-2.05
36477,70556,.57936507,.34080145,.35409555,-12.65
19828,32991,.55555558,.37539521,.34080145,
33403,86531,.65882355,.27851152,.37539521,-.5
29999,42615,.58385092,.41312969,.27851152,3.23
33873,103872,.42857143,.24591093,.41312969,
40113,49320,.52511418,.44852573,.24591093,2.78
37252,94535,.60224092,.28266823,.44852573,9.6599998
0,86421,.67224878,0,.28266823,10.55
17441,100712,.74412531,.14761369,0,4.2600002
37348,78896,.65337956,.32128969,.14761369,8.0699997
28736,110868,.6451965,.20583938,.32128969,9.5699997
42523,76394,.61866665,.35758555,.20583938,16.48
69507,97781,.7162655,.41549304,.35758555,10.12
50694,92143,.67269593,.35490805,.41549304,20.52
0,130296,.67321175,0,.35490805,9.5
27580,89497,.65487802,.23557146,0,18.9
0,113407,.61326659,0,.23557146,13.23
36278,80289,.66666669,.31122017,0,8.1300001
29469,119526,.62891567,.19778515,.31122017,2.78
0,47796,.52582157,0,.19778515,-2.3399999
47809,114797,.53137654,.29401743,0,6.1199999
0,28752,.68345326,0,,-5.5799999
0,43849,.67724866,0,0,-2.22
35349,38585,.74683547,.47811562,0,10.22
38268,84977,.68461537,.31050348,.47811562,18.950001
34688,47989,.66187048,.41956046,.31050348,53.18
0,90127,.67796612,0,.41956046,28.639999
23470,49420,.71686745,.32199204,0,40.32
0,98839,.66203701,0,.32199204,
25579,61306,.6875,.29440063,0,
70119,84868,.60913706,.4524186,.29440063,9.6599998
23538,87777,.69894737,.21145399,.4524186,16.120001
17547,97832,.7285068,.1520814,.21145399,13.02
30146,85849,.65485364,.25989053,.1520814,8.4499998
0,109925,.67455059,0,.25989053,14.28
35920,87419,.64217252,.29122987,0,9.1599998
69449,117256,.73544973,.37197182,.29122987,4.71
27745,125082,.71247023,.18154515,.37197182,16
